x1,y1,x2,y2,cnt,cdate,ftime,sin,o,d
121.5578,25.0587,121.4118,25.1389,0,20170927,7,上班尖峰,松山區,八里區
121.5578,25.0587,121.5173,25.1474,1,20170927,7,上班尖峰,松山區,北投區
121.5578,25.0587,121.6094,25.0364,4,20170927,7,上班尖峰,松山區,南港區
121.5578,25.0587,121.4455,24.9644,2,20170927,7,上班尖峰,松山區,土城區
121.5578,25.0587,121.7240,24.9107,0,20170927,7,上班尖峰,松山區,坪林區
121.5578,25.0587,121.5515,25.1257,0,20170927,7,上班尖峰,松山區,士林區
121.5578,25.0587,121.5139,25.0622,1,20170927,7,上班尖峰,松山區,大同區
121.5578,25.0587,121.5438,25.0256,45,20170927,7,上班尖峰,松山區,大安區
121.5578,25.0587,121.7578,25.0260,0,20170927,7,上班尖峰,松山區,平溪區
121.5578,25.0587,121.5744,24.9882,1,20170927,7,上班尖峰,松山區,文山區
121.5578,25.0587,121.5318,24.9305,1,20170927,7,上班尖峰,松山區,新店區
121.5578,25.0587,121.4381,25.0354,0,20170927,7,上班尖峰,松山區,新莊區
121.5578,25.0587,121.5578,25.0587,20,20170927,7,上班尖峰,松山區,松山區
121.5578,25.0587,121.4576,25.0115,1,20170927,7,上班尖峰,松山區,板橋區
121.5578,25.0587,121.3510,25.1015,0,20170927,7,上班尖峰,松山區,林口區
121.5578,25.0587,121.4013,24.9802,0,20170927,7,上班尖峰,松山區,樹林區
121.5578,25.0587,121.5157,25.0079,0,20170927,7,上班尖峰,松山區,永和區
121.5578,25.0587,121.6552,25.0733,5,20170927,7,上班尖峰,松山區,汐止區
121.5578,25.0587,121.4164,25.0558,0,20170927,7,上班尖峰,松山區,泰山區
121.5578,25.0587,121.4626,25.1900,0,20170927,7,上班尖峰,松山區,淡水區
121.5578,25.0587,121.6199,24.9981,1,20170927,7,上班尖峰,松山區,深坑區
121.5578,25.0587,121.5412,24.7882,0,20170927,7,上班尖峰,松山區,烏來區
121.5578,25.0587,121.8265,25.1005,1,20170927,7,上班尖峰,松山區,瑞芳區
121.5578,25.0587,121.6472,24.9470,0,20170927,7,上班尖峰,松山區,石碇區
121.5578,25.0587,121.5681,25.2673,0,20170927,7,上班尖峰,松山區,石門區
121.5578,25.0587,121.4968,25.0283,0,20170927,7,上班尖峰,松山區,萬華區
121.5578,25.0587,121.6458,25.1771,0,20170927,7,上班尖峰,松山區,萬里區
121.5578,25.0587,121.4715,25.0894,0,20170927,7,上班尖峰,松山區,蘆洲區
121.5578,25.0587,121.9207,25.0259,0,20170927,7,上班尖峰,松山區,貢寮區
121.5578,25.0587,121.6070,25.2182,0,20170927,7,上班尖峰,松山區,金山區
121.5578,25.0587,121.8328,24.9972,0,20170927,7,上班尖峰,松山區,雙溪區
121.5578,25.0587,121.3468,24.9571,0,20170927,7,上班尖峰,松山區,鶯歌區
121.4576,25.0115,121.4164,24.8824,0,20170927,7,上班尖峰,板橋區,三峽區
121.4576,25.0115,121.5136,25.2331,0,20170927,7,上班尖峰,板橋區,三芝區
121.4576,25.0115,121.4874,25.0631,2,20170927,7,上班尖峰,板橋區,三重區
121.4576,25.0115,121.4940,24.9906,1,20170927,7,上班尖峰,板橋區,中和區
121.4576,25.0115,121.5385,25.0702,10,20170927,7,上班尖峰,板橋區,中山區
121.4576,25.0115,121.5198,25.0320,31,20170927,7,上班尖峰,板橋區,中正區
121.4576,25.0115,121.4331,25.0962,0,20170927,7,上班尖峰,板橋區,五股區
121.4576,25.0115,121.5717,25.0304,169,20170927,7,上班尖峰,板橋區,信義區
121.4576,25.0115,121.5924,25.0841,16,20170927,7,上班尖峰,板橋區,內湖區
121.4576,25.0115,121.4118,25.1389,0,20170927,7,上班尖峰,板橋區,八里區
121.4576,25.0115,121.5173,25.1474,3,20170927,7,上班尖峰,板橋區,北投區
121.4576,25.0115,121.6094,25.0364,15,20170927,7,上班尖峰,板橋區,南港區
121.4576,25.0115,121.4455,24.9644,1,20170927,7,上班尖峰,板橋區,土城區
121.4576,25.0115,121.7240,24.9107,1,20170927,7,上班尖峰,板橋區,坪林區
121.4576,25.0115,121.5515,25.1257,6,20170927,7,上班尖峰,板橋區,士林區
121.4576,25.0115,121.5139,25.0622,1,20170927,7,上班尖峰,板橋區,大同區
121.4576,25.0115,121.5438,25.0256,277,20170927,7,上班尖峰,板橋區,大安區
121.4576,25.0115,121.7578,25.0260,0,20170927,7,上班尖峰,板橋區,平溪區
121.4576,25.0115,121.5744,24.9882,3,20170927,7,上班尖峰,板橋區,文山區
121.4576,25.0115,121.5318,24.9305,1,20170927,7,上班尖峰,板橋區,新店區
121.4576,25.0115,121.4381,25.0354,2,20170927,7,上班尖峰,板橋區,新莊區
121.4576,25.0115,121.5578,25.0587,24,20170927,7,上班尖峰,板橋區,松山區
121.4576,25.0115,121.4576,25.0115,51,20170927,7,上班尖峰,板橋區,板橋區
121.4576,25.0115,121.3510,25.1015,0,20170927,7,上班尖峰,板橋區,林口區
121.4576,25.0115,121.4013,24.9802,1,20170927,7,上班尖峰,板橋區,樹林區
121.4576,25.0115,121.5157,25.0079,1,20170927,7,上班尖峰,板橋區,永和區
121.4576,25.0115,121.6552,25.0733,6,20170927,7,上班尖峰,板橋區,汐止區
121.4576,25.0115,121.4164,25.0558,0,20170927,7,上班尖峰,板橋區,泰山區
121.4576,25.0115,121.4626,25.1900,1,20170927,7,上班尖峰,板橋區,淡水區
121.4576,25.0115,121.6199,24.9981,1,20170927,7,上班尖峰,板橋區,深坑區
121.4576,25.0115,121.5412,24.7882,0,20170927,7,上班尖峰,板橋區,烏來區
121.4576,25.0115,121.8265,25.1005,0,20170927,7,上班尖峰,板橋區,瑞芳區
121.4576,25.0115,121.6472,24.9470,0,20170927,7,上班尖峰,板橋區,石碇區
121.4576,25.0115,121.5681,25.2673,0,20170927,7,上班尖峰,板橋區,石門區
121.4576,25.0115,121.4968,25.0283,3,20170927,7,上班尖峰,板橋區,萬華區
121.4576,25.0115,121.6458,25.1771,1,20170927,7,上班尖峰,板橋區,萬里區
121.4576,25.0115,121.4715,25.0894,0,20170927,7,上班尖峰,板橋區,蘆洲區
121.4576,25.0115,121.9207,25.0259,0,20170927,7,上班尖峰,板橋區,貢寮區
121.4576,25.0115,121.6070,25.2182,0,20170927,7,上班尖峰,板橋區,金山區
121.4576,25.0115,121.8328,24.9972,0,20170927,7,上班尖峰,板橋區,雙溪區
121.4576,25.0115,121.3468,24.9571,0,20170927,7,上班尖峰,板橋區,鶯歌區
121.3510,25.1015,121.4164,24.8824,0,20170927,7,上班尖峰,林口區,三峽區
121.3510,25.1015,121.5136,25.2331,0,20170927,7,上班尖峰,林口區,三芝區
121.3510,25.1015,121.4874,25.0631,0,20170927,7,上班尖峰,林口區,三重區
121.3510,25.1015,121.4940,24.9906,0,20170927,7,上班尖峰,林口區,中和區
121.3510,25.1015,121.5385,25.0702,7,20170927,7,上班尖峰,林口區,中山區
121.3510,25.1015,121.5198,25.0320,0,20170927,7,上班尖峰,林口區,中正區
121.3510,25.1015,121.4331,25.0962,0,20170927,7,上班尖峰,林口區,五股區
121.3510,25.1015,121.5717,25.0304,29,20170927,7,上班尖峰,林口區,信義區
121.3510,25.1015,121.5924,25.0841,2,20170927,7,上班尖峰,林口區,內湖區
121.3510,25.1015,121.4118,25.1389,0,20170927,7,上班尖峰,林口區,八里區
121.3510,25.1015,121.5173,25.1474,0,20170927,7,上班尖峰,林口區,北投區
121.3510,25.1015,121.6094,25.0364,0,20170927,7,上班尖峰,林口區,南港區
121.3510,25.1015,121.4455,24.9644,1,20170927,7,上班尖峰,林口區,土城區
121.3510,25.1015,121.7240,24.9107,0,20170927,7,上班尖峰,林口區,坪林區
121.3510,25.1015,121.5515,25.1257,1,20170927,7,上班尖峰,林口區,士林區
121.3510,25.1015,121.5139,25.0622,0,20170927,7,上班尖峰,林口區,大同區
121.3510,25.1015,121.5438,25.0256,35,20170927,7,上班尖峰,林口區,大安區
121.3510,25.1015,121.7578,25.0260,0,20170927,7,上班尖峰,林口區,平溪區
121.3510,25.1015,121.5744,24.9882,2,20170927,7,上班尖峰,林口區,文山區
121.3510,25.1015,121.5318,24.9305,1,20170927,7,上班尖峰,林口區,新店區
121.3510,25.1015,121.4381,25.0354,0,20170927,7,上班尖峰,林口區,新莊區
121.3510,25.1015,121.5578,25.0587,3,20170927,7,上班尖峰,林口區,松山區
121.3510,25.1015,121.4576,25.0115,0,20170927,7,上班尖峰,林口區,板橋區
121.3510,25.1015,121.3510,25.1015,1,20170927,7,上班尖峰,林口區,林口區
121.3510,25.1015,121.4013,24.9802,0,20170927,7,上班尖峰,林口區,樹林區
121.3510,25.1015,121.5157,25.0079,0,20170927,7,上班尖峰,林口區,永和區
121.3510,25.1015,121.6552,25.0733,1,20170927,7,上班尖峰,林口區,汐止區
121.3510,25.1015,121.4164,25.0558,0,20170927,7,上班尖峰,林口區,泰山區
121.3510,25.1015,121.4626,25.1900,0,20170927,7,上班尖峰,林口區,淡水區
121.3510,25.1015,121.6199,24.9981,0,20170927,7,上班尖峰,林口區,深坑區
121.3510,25.1015,121.5412,24.7882,0,20170927,7,上班尖峰,林口區,烏來區
121.3510,25.1015,121.8265,25.1005,0,20170927,7,上班尖峰,林口區,瑞芳區
121.3510,25.1015,121.6472,24.9470,0,20170927,7,上班尖峰,林口區,石碇區
121.3510,25.1015,121.5681,25.2673,0,20170927,7,上班尖峰,林口區,石門區
121.3510,25.1015,121.4968,25.0283,0,20170927,7,上班尖峰,林口區,萬華區
121.3510,25.1015,121.6458,25.1771,0,20170927,7,上班尖峰,林口區,萬里區
121.3510,25.1015,121.4715,25.0894,0,20170927,7,上班尖峰,林口區,蘆洲區
121.3510,25.1015,121.9207,25.0259,0,20170927,7,上班尖峰,林口區,貢寮區
121.3510,25.1015,121.6070,25.2182,0,20170927,7,上班尖峰,林口區,金山區
121.3510,25.1015,121.8328,24.9972,0,20170927,7,上班尖峰,林口區,雙溪區
121.3510,25.1015,121.3468,24.9571,0,20170927,7,上班尖峰,林口區,鶯歌區
121.4013,24.9802,121.4164,24.8824,3,20170927,7,上班尖峰,樹林區,三峽區
121.4013,24.9802,121.5136,25.2331,0,20170927,7,上班尖峰,樹林區,三芝區
121.4013,24.9802,121.4874,25.0631,0,20170927,7,上班尖峰,樹林區,三重區
121.4013,24.9802,121.4940,24.9906,0,20170927,7,上班尖峰,樹林區,中和區
121.4013,24.9802,121.5385,25.0702,3,20170927,7,上班尖峰,樹林區,中山區
121.4013,24.9802,121.5198,25.0320,2,20170927,7,上班尖峰,樹林區,中正區
121.4013,24.9802,121.4331,25.0962,0,20170927,7,上班尖峰,樹林區,五股區
121.4013,24.9802,121.5717,25.0304,34,20170927,7,上班尖峰,樹林區,信義區
121.4013,24.9802,121.5924,25.0841,6,20170927,7,上班尖峰,樹林區,內湖區
121.4013,24.9802,121.4118,25.1389,0,20170927,7,上班尖峰,樹林區,八里區
121.4013,24.9802,121.5173,25.1474,0,20170927,7,上班尖峰,樹林區,北投區
121.4013,24.9802,121.6094,25.0364,4,20170927,7,上班尖峰,樹林區,南港區
121.4013,24.9802,121.4455,24.9644,1,20170927,7,上班尖峰,樹林區,土城區
121.4013,24.9802,121.7240,24.9107,0,20170927,7,上班尖峰,樹林區,坪林區
121.4013,24.9802,121.5515,25.1257,1,20170927,7,上班尖峰,樹林區,士林區
121.4013,24.9802,121.5139,25.0622,2,20170927,7,上班尖峰,樹林區,大同區
121.4013,24.9802,121.5438,25.0256,50,20170927,7,上班尖峰,樹林區,大安區
121.4013,24.9802,121.7578,25.0260,0,20170927,7,上班尖峰,樹林區,平溪區
121.4013,24.9802,121.5744,24.9882,2,20170927,7,上班尖峰,樹林區,文山區
121.4013,24.9802,121.5318,24.9305,1,20170927,7,上班尖峰,樹林區,新店區
121.4013,24.9802,121.4381,25.0354,0,20170927,7,上班尖峰,樹林區,新莊區
121.4013,24.9802,121.5578,25.0587,2,20170927,7,上班尖峰,樹林區,松山區
121.4013,24.9802,121.4576,25.0115,1,20170927,7,上班尖峰,樹林區,板橋區
121.4013,24.9802,121.3510,25.1015,0,20170927,7,上班尖峰,樹林區,林口區
121.4013,24.9802,121.4013,24.9802,3,20170927,7,上班尖峰,樹林區,樹林區
121.4013,24.9802,121.5157,25.0079,0,20170927,7,上班尖峰,樹林區,永和區
121.4013,24.9802,121.6552,25.0733,1,20170927,7,上班尖峰,樹林區,汐止區
121.4013,24.9802,121.4164,25.0558,1,20170927,7,上班尖峰,樹林區,泰山區
121.4013,24.9802,121.4626,25.1900,0,20170927,7,上班尖峰,樹林區,淡水區
121.4013,24.9802,121.6199,24.9981,1,20170927,7,上班尖峰,樹林區,深坑區
121.4013,24.9802,121.5412,24.7882,0,20170927,7,上班尖峰,樹林區,烏來區
121.4013,24.9802,121.8265,25.1005,0,20170927,7,上班尖峰,樹林區,瑞芳區
121.4013,24.9802,121.6472,24.9470,0,20170927,7,上班尖峰,樹林區,石碇區
121.4013,24.9802,121.5681,25.2673,0,20170927,7,上班尖峰,樹林區,石門區
121.4013,24.9802,121.4968,25.0283,0,20170927,7,上班尖峰,樹林區,萬華區
121.4013,24.9802,121.6458,25.1771,0,20170927,7,上班尖峰,樹林區,萬里區
121.4013,24.9802,121.4715,25.0894,0,20170927,7,上班尖峰,樹林區,蘆洲區
121.4013,24.9802,121.9207,25.0259,0,20170927,7,上班尖峰,樹林區,貢寮區
121.4013,24.9802,121.6070,25.2182,0,20170927,7,上班尖峰,樹林區,金山區
121.4013,24.9802,121.8328,24.9972,0,20170927,7,上班尖峰,樹林區,雙溪區
121.4013,24.9802,121.3468,24.9571,0,20170927,7,上班尖峰,樹林區,鶯歌區
121.5157,25.0079,121.4164,24.8824,0,20170927,7,上班尖峰,永和區,三峽區
121.5157,25.0079,121.5136,25.2331,0,20170927,7,上班尖峰,永和區,三芝區
121.5157,25.0079,121.4874,25.0631,1,20170927,7,上班尖峰,永和區,三重區
121.5157,25.0079,121.4940,24.9906,6,20170927,7,上班尖峰,永和區,中和區
121.5157,25.0079,121.5385,25.0702,43,20170927,7,上班尖峰,永和區,中山區
121.5157,25.0079,121.5198,25.0320,19,20170927,7,上班尖峰,永和區,中正區
121.5157,25.0079,121.4331,25.0962,1,20170927,7,上班尖峰,永和區,五股區
121.5157,25.0079,121.5717,25.0304,132,20170927,7,上班尖峰,永和區,信義區
121.5157,25.0079,121.5924,25.0841,42,20170927,7,上班尖峰,永和區,內湖區
121.5157,25.0079,121.4118,25.1389,0,20170927,7,上班尖峰,永和區,八里區
121.5157,25.0079,121.5173,25.1474,2,20170927,7,上班尖峰,永和區,北投區
121.5157,25.0079,121.6094,25.0364,13,20170927,7,上班尖峰,永和區,南港區
121.5157,25.0079,121.4455,24.9644,0,20170927,7,上班尖峰,永和區,土城區
121.5157,25.0079,121.7240,24.9107,0,20170927,7,上班尖峰,永和區,坪林區
121.5157,25.0079,121.5515,25.1257,5,20170927,7,上班尖峰,永和區,士林區
121.5157,25.0079,121.5139,25.0622,5,20170927,7,上班尖峰,永和區,大同區
121.5157,25.0079,121.5438,25.0256,265,20170927,7,上班尖峰,永和區,大安區
121.5157,25.0079,121.7578,25.0260,0,20170927,7,上班尖峰,永和區,平溪區
121.5157,25.0079,121.5744,24.9882,22,20170927,7,上班尖峰,永和區,文山區
121.5157,25.0079,121.5318,24.9305,5,20170927,7,上班尖峰,永和區,新店區
121.5157,25.0079,121.4381,25.0354,1,20170927,7,上班尖峰,永和區,新莊區
121.5157,25.0079,121.5578,25.0587,36,20170927,7,上班尖峰,永和區,松山區
121.5157,25.0079,121.4576,25.0115,4,20170927,7,上班尖峰,永和區,板橋區
121.5157,25.0079,121.3510,25.1015,3,20170927,7,上班尖峰,永和區,林口區
121.5157,25.0079,121.4013,24.9802,0,20170927,7,上班尖峰,永和區,樹林區
121.5157,25.0079,121.5157,25.0079,30,20170927,7,上班尖峰,永和區,永和區
121.5157,25.0079,121.6552,25.0733,3,20170927,7,上班尖峰,永和區,汐止區
121.5157,25.0079,121.4164,25.0558,0,20170927,7,上班尖峰,永和區,泰山區
121.5157,25.0079,121.4626,25.1900,2,20170927,7,上班尖峰,永和區,淡水區
121.5157,25.0079,121.6199,24.9981,3,20170927,7,上班尖峰,永和區,深坑區
121.5157,25.0079,121.5412,24.7882,0,20170927,7,上班尖峰,永和區,烏來區
121.5157,25.0079,121.8265,25.1005,0,20170927,7,上班尖峰,永和區,瑞芳區
121.5157,25.0079,121.6472,24.9470,0,20170927,7,上班尖峰,永和區,石碇區
121.5157,25.0079,121.5681,25.2673,0,20170927,7,上班尖峰,永和區,石門區
121.5157,25.0079,121.4968,25.0283,1,20170927,7,上班尖峰,永和區,萬華區
121.5157,25.0079,121.6458,25.1771,0,20170927,7,上班尖峰,永和區,萬里區
121.5157,25.0079,121.4715,25.0894,0,20170927,7,上班尖峰,永和區,蘆洲區
121.5157,25.0079,121.9207,25.0259,2,20170927,7,上班尖峰,永和區,貢寮區
121.5157,25.0079,121.6070,25.2182,1,20170927,7,上班尖峰,永和區,金山區
121.5157,25.0079,121.8328,24.9972,2,20170927,7,上班尖峰,永和區,雙溪區
121.5157,25.0079,121.3468,24.9571,0,20170927,7,上班尖峰,永和區,鶯歌區
121.6552,25.0733,121.4164,24.8824,0,20170927,7,上班尖峰,汐止區,三峽區
121.6552,25.0733,121.5136,25.2331,0,20170927,7,上班尖峰,汐止區,三芝區
121.6552,25.0733,121.4874,25.0631,0,20170927,7,上班尖峰,汐止區,三重區
121.6552,25.0733,121.4940,24.9906,0,20170927,7,上班尖峰,汐止區,中和區
121.6552,25.0733,121.5385,25.0702,2,20170927,7,上班尖峰,汐止區,中山區
121.6552,25.0733,121.5198,25.0320,3,20170927,7,上班尖峰,汐止區,中正區
121.6552,25.0733,121.4331,25.0962,0,20170927,7,上班尖峰,汐止區,五股區
121.6552,25.0733,121.5717,25.0304,21,20170927,7,上班尖峰,汐止區,信義區
121.6552,25.0733,121.5924,25.0841,6,20170927,7,上班尖峰,汐止區,內湖區
121.6552,25.0733,121.4118,25.1389,0,20170927,7,上班尖峰,汐止區,八里區
121.6552,25.0733,121.5173,25.1474,3,20170927,7,上班尖峰,汐止區,北投區
121.6552,25.0733,121.6094,25.0364,6,20170927,7,上班尖峰,汐止區,南港區
121.6552,25.0733,121.4455,24.9644,1,20170927,7,上班尖峰,汐止區,土城區
121.6552,25.0733,121.7240,24.9107,1,20170927,7,上班尖峰,汐止區,坪林區
121.6552,25.0733,121.5515,25.1257,1,20170927,7,上班尖峰,汐止區,士林區
121.6552,25.0733,121.5139,25.0622,1,20170927,7,上班尖峰,汐止區,大同區
121.6552,25.0733,121.5438,25.0256,35,20170927,7,上班尖峰,汐止區,大安區
121.6552,25.0733,121.7578,25.0260,0,20170927,7,上班尖峰,汐止區,平溪區
121.6552,25.0733,121.5744,24.9882,1,20170927,7,上班尖峰,汐止區,文山區
121.6552,25.0733,121.5318,24.9305,0,20170927,7,上班尖峰,汐止區,新店區
121.6552,25.0733,121.4381,25.0354,0,20170927,7,上班尖峰,汐止區,新莊區
121.6552,25.0733,121.5578,25.0587,2,20170927,7,上班尖峰,汐止區,松山區
121.6552,25.0733,121.4576,25.0115,2,20170927,7,上班尖峰,汐止區,板橋區
121.6552,25.0733,121.3510,25.1015,1,20170927,7,上班尖峰,汐止區,林口區
121.6552,25.0733,121.4013,24.9802,0,20170927,7,上班尖峰,汐止區,樹林區
121.6552,25.0733,121.5157,25.0079,0,20170927,7,上班尖峰,汐止區,永和區
121.6552,25.0733,121.6552,25.0733,18,20170927,7,上班尖峰,汐止區,汐止區
121.6552,25.0733,121.4164,25.0558,0,20170927,7,上班尖峰,汐止區,泰山區
121.6552,25.0733,121.4626,25.1900,0,20170927,7,上班尖峰,汐止區,淡水區
121.6552,25.0733,121.6199,24.9981,1,20170927,7,上班尖峰,汐止區,深坑區
121.6552,25.0733,121.5412,24.7882,0,20170927,7,上班尖峰,汐止區,烏來區
121.6552,25.0733,121.8265,25.1005,0,20170927,7,上班尖峰,汐止區,瑞芳區
121.6552,25.0733,121.6472,24.9470,0,20170927,7,上班尖峰,汐止區,石碇區
121.6552,25.0733,121.5681,25.2673,0,20170927,7,上班尖峰,汐止區,石門區
121.6552,25.0733,121.4968,25.0283,1,20170927,7,上班尖峰,汐止區,萬華區
121.6552,25.0733,121.6458,25.1771,0,20170927,7,上班尖峰,汐止區,萬里區
121.6552,25.0733,121.4715,25.0894,0,20170927,7,上班尖峰,汐止區,蘆洲區
121.6552,25.0733,121.9207,25.0259,0,20170927,7,上班尖峰,汐止區,貢寮區
121.6552,25.0733,121.6070,25.2182,0,20170927,7,上班尖峰,汐止區,金山區
121.6552,25.0733,121.8328,24.9972,0,20170927,7,上班尖峰,汐止區,雙溪區
121.6552,25.0733,121.3468,24.9571,0,20170927,7,上班尖峰,汐止區,鶯歌區
121.4164,25.0558,121.4164,24.8824,0,20170927,7,上班尖峰,泰山區,三峽區
121.4164,25.0558,121.5136,25.2331,0,20170927,7,上班尖峰,泰山區,三芝區
121.4164,25.0558,121.4874,25.0631,0,20170927,7,上班尖峰,泰山區,三重區
121.4164,25.0558,121.4940,24.9906,0,20170927,7,上班尖峰,泰山區,中和區
121.4164,25.0558,121.5385,25.0702,1,20170927,7,上班尖峰,泰山區,中山區
121.4164,25.0558,121.5198,25.0320,6,20170927,7,上班尖峰,泰山區,中正區
121.4164,25.0558,121.4331,25.0962,0,20170927,7,上班尖峰,泰山區,五股區
121.4164,25.0558,121.5717,25.0304,18,20170927,7,上班尖峰,泰山區,信義區
121.4164,25.0558,121.5924,25.0841,1,20170927,7,上班尖峰,泰山區,內湖區
121.4164,25.0558,121.4118,25.1389,0,20170927,7,上班尖峰,泰山區,八里區
121.4164,25.0558,121.5173,25.1474,0,20170927,7,上班尖峰,泰山區,北投區
121.4164,25.0558,121.6094,25.0364,0,20170927,7,上班尖峰,泰山區,南港區
121.4164,25.0558,121.4455,24.9644,0,20170927,7,上班尖峰,泰山區,土城區
121.4164,25.0558,121.7240,24.9107,0,20170927,7,上班尖峰,泰山區,坪林區
121.4164,25.0558,121.5515,25.1257,0,20170927,7,上班尖峰,泰山區,士林區
121.4164,25.0558,121.5139,25.0622,1,20170927,7,上班尖峰,泰山區,大同區
121.4164,25.0558,121.5438,25.0256,29,20170927,7,上班尖峰,泰山區,大安區
121.4164,25.0558,121.7578,25.0260,0,20170927,7,上班尖峰,泰山區,平溪區
121.4164,25.0558,121.5744,24.9882,1,20170927,7,上班尖峰,泰山區,文山區
121.4164,25.0558,121.5318,24.9305,0,20170927,7,上班尖峰,泰山區,新店區
121.4164,25.0558,121.4381,25.0354,0,20170927,7,上班尖峰,泰山區,新莊區
121.4164,25.0558,121.5578,25.0587,1,20170927,7,上班尖峰,泰山區,松山區
121.4164,25.0558,121.4576,25.0115,0,20170927,7,上班尖峰,泰山區,板橋區
121.4164,25.0558,121.3510,25.1015,0,20170927,7,上班尖峰,泰山區,林口區
121.4164,25.0558,121.4013,24.9802,0,20170927,7,上班尖峰,泰山區,樹林區
121.4164,25.0558,121.5157,25.0079,0,20170927,7,上班尖峰,泰山區,永和區
121.4164,25.0558,121.6552,25.0733,1,20170927,7,上班尖峰,泰山區,汐止區
121.4164,25.0558,121.4164,25.0558,3,20170927,7,上班尖峰,泰山區,泰山區
121.4164,25.0558,121.4626,25.1900,0,20170927,7,上班尖峰,泰山區,淡水區
121.4164,25.0558,121.6199,24.9981,0,20170927,7,上班尖峰,泰山區,深坑區
121.4164,25.0558,121.5412,24.7882,0,20170927,7,上班尖峰,泰山區,烏來區
121.4164,25.0558,121.8265,25.1005,0,20170927,7,上班尖峰,泰山區,瑞芳區
121.4164,25.0558,121.6472,24.9470,0,20170927,7,上班尖峰,泰山區,石碇區
121.4164,25.0558,121.5681,25.2673,0,20170927,7,上班尖峰,泰山區,石門區
121.4164,25.0558,121.4968,25.0283,0,20170927,7,上班尖峰,泰山區,萬華區
121.4164,25.0558,121.6458,25.1771,0,20170927,7,上班尖峰,泰山區,萬里區
121.4164,25.0558,121.4715,25.0894,0,20170927,7,上班尖峰,泰山區,蘆洲區
121.4164,25.0558,121.9207,25.0259,0,20170927,7,上班尖峰,泰山區,貢寮區
121.4164,25.0558,121.6070,25.2182,0,20170927,7,上班尖峰,泰山區,金山區
121.4164,25.0558,121.8328,24.9972,0,20170927,7,上班尖峰,泰山區,雙溪區
121.4164,25.0558,121.3468,24.9571,0,20170927,7,上班尖峰,泰山區,鶯歌區
121.4626,25.1900,121.4164,24.8824,0,20170927,7,上班尖峰,淡水區,三峽區
121.4626,25.1900,121.5136,25.2331,0,20170927,7,上班尖峰,淡水區,三芝區
121.4626,25.1900,121.4874,25.0631,1,20170927,7,上班尖峰,淡水區,三重區
121.4626,25.1900,121.4940,24.9906,0,20170927,7,上班尖峰,淡水區,中和區
121.4626,25.1900,121.5385,25.0702,2,20170927,7,上班尖峰,淡水區,中山區
121.4626,25.1900,121.5198,25.0320,1,20170927,7,上班尖峰,淡水區,中正區
121.4626,25.1900,121.4331,25.0962,1,20170927,7,上班尖峰,淡水區,五股區
121.4626,25.1900,121.5717,25.0304,49,20170927,7,上班尖峰,淡水區,信義區
121.4626,25.1900,121.5924,25.0841,8,20170927,7,上班尖峰,淡水區,內湖區
121.4626,25.1900,121.4118,25.1389,0,20170927,7,上班尖峰,淡水區,八里區
121.4626,25.1900,121.5173,25.1474,3,20170927,7,上班尖峰,淡水區,北投區
121.4626,25.1900,121.6094,25.0364,2,20170927,7,上班尖峰,淡水區,南港區
121.4626,25.1900,121.4455,24.9644,0,20170927,7,上班尖峰,淡水區,土城區
121.4626,25.1900,121.7240,24.9107,0,20170927,7,上班尖峰,淡水區,坪林區
121.4626,25.1900,121.5515,25.1257,1,20170927,7,上班尖峰,淡水區,士林區
121.4626,25.1900,121.5139,25.0622,0,20170927,7,上班尖峰,淡水區,大同區
121.4626,25.1900,121.5438,25.0256,87,20170927,7,上班尖峰,淡水區,大安區
121.4626,25.1900,121.7578,25.0260,0,20170927,7,上班尖峰,淡水區,平溪區
121.4626,25.1900,121.5744,24.9882,17,20170927,7,上班尖峰,淡水區,文山區
121.4626,25.1900,121.5318,24.9305,1,20170927,7,上班尖峰,淡水區,新店區
121.4626,25.1900,121.4381,25.0354,0,20170927,7,上班尖峰,淡水區,新莊區
121.4626,25.1900,121.5578,25.0587,1,20170927,7,上班尖峰,淡水區,松山區
121.4626,25.1900,121.4576,25.0115,0,20170927,7,上班尖峰,淡水區,板橋區
121.4626,25.1900,121.3510,25.1015,0,20170927,7,上班尖峰,淡水區,林口區
121.4626,25.1900,121.4013,24.9802,0,20170927,7,上班尖峰,淡水區,樹林區
121.4626,25.1900,121.5157,25.0079,0,20170927,7,上班尖峰,淡水區,永和區
121.4626,25.1900,121.6552,25.0733,1,20170927,7,上班尖峰,淡水區,汐止區
121.4626,25.1900,121.4164,25.0558,0,20170927,7,上班尖峰,淡水區,泰山區
121.4626,25.1900,121.4626,25.1900,3,20170927,7,上班尖峰,淡水區,淡水區
121.4626,25.1900,121.6199,24.9981,1,20170927,7,上班尖峰,淡水區,深坑區
121.4626,25.1900,121.5412,24.7882,0,20170927,7,上班尖峰,淡水區,烏來區
121.4626,25.1900,121.8265,25.1005,0,20170927,7,上班尖峰,淡水區,瑞芳區
121.4626,25.1900,121.6472,24.9470,0,20170927,7,上班尖峰,淡水區,石碇區
121.4626,25.1900,121.5681,25.2673,0,20170927,7,上班尖峰,淡水區,石門區
121.4626,25.1900,121.4968,25.0283,1,20170927,7,上班尖峰,淡水區,萬華區
121.4626,25.1900,121.6458,25.1771,0,20170927,7,上班尖峰,淡水區,萬里區
121.4626,25.1900,121.4715,25.0894,0,20170927,7,上班尖峰,淡水區,蘆洲區
